,IH_MIN,IH_MAX,IH_MEAN,IH_RMS,IH_VAR,IH_STD,IH_POWER,IH_PEAK,IH_P2P,IH_CREST FACTOR,IH_SKEW,IH_KURTOSIS,IH_MAX_f,IH_SUM_f,IH_MEAN_f,IH_VAR_f,IH_PEAK_f,IH_SKEW_f,IH_KURTOSIS_f,IL_MIN,IL_MAX,IL_MEAN,IL_RMS,IL_VAR,IL_STD,IL_POWER,IL_PEAK,IL_P2P,IL_CREST FACTOR,IL_SKEW,IL_KURTOSIS,IL_MAX_f,IL_SUM_f,IL_MEAN_f,IL_VAR_f,IL_PEAK_f,IL_SKEW_f,IL_KURTOSIS_f,Acc_MIN,Acc_MAX,Acc_MEAN,Acc_RMS,Acc_VAR,Acc_STD,Acc_POWER,Acc_PEAK,Acc_P2P,Acc_CREST FACTOR,Acc_SKEW,Acc_KURTOSIS,Acc_MAX_f,Acc_SUM_f,Acc_MEAN_f,Acc_VAR_f,Acc_PEAK_f,Acc_SKEW_f,Acc_KURTOSIS_f
129,-0.029602,0.027837,-0.00022780661140000017,0.01967088981693885,0.00038689201033795104,0.01966957066989392,0.0003869439061901485,0.029602,0.057439000000000004,1.5048632916701787,-0.04005204196689041,-1.42914010284355,0.34114541197673687,0.773887812380297,0.0003869439061901485,0.00011678173953706522,0.34114541197673687,-0.04005204196689041,-1.42914010284355,-0.26969,0.26875,0.006025121834000001,0.18997816603993037,0.0360554014787808,0.18988259919956016,0.03609170357189535,0.26969,0.53844,1.4195841849705795,-0.04083838041068145,-1.4628439182499733,31.82232718292057,72.18340714379069,0.036091703571895346,1.01615302661506,31.82232718292057,-0.04083838041068145,-1.4628439182499733,-0.00070698,0.00053184,-6.12365522e-05,0.00019452749894022223,3.409103251859484e-08,0.00018463757071244963,3.784094784393816e-08,0.00070698,0.0012388199999999999,3.6343447782529346,0.0408554189275441,0.08088054706686254,1.7371384090502557e-05,7.568189568787632e-05,3.784094784393816e-08,3.3786268971116204e-13,1.7371384090502557e-05,0.0408554189275441,0.08088054706686254
130,-0.029377,0.027653,-0.0011623002835,0.019834757181876602,0.00039206665051498123,0.019800672981365588,0.00039341759246400545,0.029377,0.05703,1.481086949067485,0.030235840108959137,-1.4593312683347976,0.34870073328771356,0.7868351849280109,0.00039341759246400545,0.00012185140546868728,0.34870073328771356,0.030235840108959137,-1.4593312683347976,-0.26721,0.26728,-0.002493002499000001,0.19121091314194477,0.036555398243116315,0.19119466060305218,0.03656161330457634,0.26728,0.53449,1.397828165809687,0.02844816042116904,-1.4948496888790708,32.54940733367927,73.1232266091527,0.03656161330457635,1.0616719021604384,32.54940733367927,0.02844816042116904,-1.4948496888790708,-0.00071071,0.00055796,-0.0001236291861,0.0002252486447241507,3.545277629431823e-08,0.00018828907640731107,5.0736951950066664e-08,0.00071071,0.00126867,3.1552243116506493,0.00039241820750620407,0.017387236121167327,3.056835131149687e-05,0.00010147390390013335,5.073695195006668e-08,8.441795768913407e-13,3.056835131149687e-05,0.00039241820750620407,0.017387236121167327
131,-0.031503,0.029686,-0.001352878612,0.02108907129594831,0.00044291864758678383,0.021045632506218097,0.00044474892812559083,0.031503,0.06118900000000001,1.4938068897349903,0.038568168292559254,-1.4534976427541908,0.39153368150486595,0.8894978562511817,0.00044474892812559083,0.00015372599444284275,0.39153368150486595,0.038568168292559254,-1.4534976427541908,-0.28546,0.28459,-0.005147483575000003,0.20249460554344267,0.04097756868703955,0.20242916955577214,0.041004065274194444,0.28546,0.57005,1.4097165661964173,0.03981950650374362,-1.480879713341628,36.23107383610022,82.00813054838889,0.041004065274194444,1.3164351087371742,36.23107383610022,0.03981950650374362,-1.480879713341628,-0.00049429,0.00015497,-0.0001861040686,0.00020568194964127524,7.670340058762574e-09,8.758047761209443e-05,4.230506440823608e-08,0.00049429,0.00064926,2.4031763645865807,0.021605791451437758,0.07415878521336827,6.926944869894702e-05,8.461012881647217e-05,4.2305064408236086e-08,2.39747641139108e-12,6.926944869894702e-05,0.021605791451437758,0.07415878521336827
132,-0.030287,0.028447,-0.0011567634982499993,0.02027776218899577,0.00040984953760258295,0.020244740986305132,0.00041118763939346654,0.030287,0.058734,1.4936066276798527,0.02583009813335647,-1.4641782693678247,0.36706530819718863,0.822375278786933,0.0004111876393934665,0.00013495563237154356,0.36706530819718863,0.02583009813335647,-1.4641782693678247,-0.27625,0.27521,-0.002283695124999998,0.19594802075253365,0.038390411573411415,0.19593471252795258,0.03839562683683536,0.27625,0.5514600000000001,1.4098126581685722,0.024041071527287343,-1.4959593709186125,34.42201408869509,76.79125367367072,0.03839562683683536,1.1867554019711706,34.42201408869509,0.024041071527287343,-1.4959593709186125,-0.0005428,0.00010273,-0.0001847401912,0.0002038974210773936,7.445220077399401e-09,8.628568871718763e-05,4.157415832201196e-08,0.0005428,0.00064553,2.6621229299117455,-0.07014653453041458,0.19303187853273895,6.825787648922513e-05,8.314831664402393e-05,4.1574158322011966e-08,2.3279656110756306e-12,6.825787648922513e-05,-0.07014653453041458,0.19303187853273895
133,-0.031589,0.02966,-0.00159381014935,0.020894459983210628,0.00043403822719781913,0.020833584117904896,0.00043657845798999025,0.031589,0.061249,1.5118361529985833,0.037252492513088035,-1.4369154326581417,0.38177623388827897,0.8731569159799805,0.00043657845798999025,0.00014630363796122142,0.38177623388827897,0.037252492513088035,-1.4369154326581417,-0.28572,0.28466,-0.007017862275000001,0.20090126544641512,0.04031206806706008,0.20077865441092108,0.04036131845797095,0.28572,0.57038,1.422191141330605,0.038198853062498,-1.4672635365844515,35.49365944499473,80.72263691594188,0.04036131845797094,1.264397341439686,35.49365944499473,0.038198853062498,-1.4672635365844515,-0.00058011,0.00013258,-0.0001748297187,0.00019463205210183367,7.31620516464977e-09,8.553481843465718e-05,3.7881635705370896e-08,0.00058011,0.00071269,2.980547107916634,-0.10636679105077382,0.21255561889915642,6.113086108144225e-05,7.576327141074175e-05,3.7881635705370876e-08,1.867179372229718e-12,6.113086108144225e-05,-0.10636679105077382,0.21255561889915642
134,-0.029602,0.027837,-0.001100903625,0.0199456443492933,0.00039661673971695764,0.019915238881744745,0.0003978287285084958,0.029602,0.057439000000000004,1.4841335522484054,0.024928078052183576,-1.4623594411487442,0.35300378602103694,0.7956574570169916,0.0003978287285084958,0.00012487278767108997,0.35300378602103694,0.024928078052183576,-1.4623594411487442,-0.26914,0.26856,-0.002555978635000006,0.19191997940807856,0.03682674546921474,0.19190295846915634,0.0368332784959973,0.26914,0.5377000000000001,1.4023552984430498,0.027470711120452334,-1.4917980010203837,32.79677813823143,73.66655699199463,0.03683327849599731,1.077912975490021,32.79677813823143,0.027470711120452334,-1.4917980010203837,-0.0006137,0.0004908,-6.39734944e-05,0.00019717703034070303,3.4786173308231686e-08,0.00018651051795604367,3.887878129397852e-08,0.0006137,0.0011045,3.1124314984335912,-0.007723048424311646,-0.08010570267122308,1.9133635524514346e-05,7.775756258795704e-05,3.887878129397852e-08,4.0553270085332625e-13,1.9133635524514346e-05,-0.007723048424311646,-0.08010570267122308
135,-0.02968,0.027885,-0.00029224597799999995,0.019350764264563274,0.00037436666991104184,0.019348557308260527,0.000374452077622699,0.02968,0.057565000000000005,1.533789549302323,-0.039039681564188675,-1.4247488934101777,0.3314399581349289,0.7489041552453981,0.00037445207762269907,0.00011018578322899201,0.3314399581349289,-0.039039681564188675,-1.4247488934101777,-0.26967,0.26986,0.005447204979500003,0.18709657315135636,0.03497545564289215,0.18701726028068144,0.03500512768498084,0.26986,0.5395300000000001,1.4423567222778053,-0.03958701092023843,-1.4611246332924783,30.989011490397356,70.01025536996168,0.03500512768498084,0.9632591358897257,30.989011490397356,-0.03958701092023843,-1.4611246332924783,-0.00075549,0.0004908,-0.0001229519651,0.00022613033318239813,3.6017741863230764e-08,0.00018978340776588126,5.113492758518239e-08,0.00075549,0.0012462900000000002,3.340949395721348,-0.10582075403557842,0.009497776069319563,3.023437144390324e-05,0.0001022698551703648,5.11349275851824e-08,8.386708470197609e-13,3.023437144390324e-05,-0.10582075403557842,0.009497776069319563
136,-0.029485,0.027754,-0.0005918844945000007,0.019891621450363245,0.0003953262766697217,0.019882813600436977,0.0003956766039245512,0.029485,0.057239,1.482282380728775,-0.02853608483902621,-1.4583474928338094,0.35139603779978695,0.7913532078491026,0.0003956766039245513,0.00012375312570315111,0.35139603779978695,-0.02853608483902621,-1.4583474928338094,-0.26891,0.26899,0.002888024320499998,0.19182076711662788,0.036786866012735786,0.19179902505679164,0.036795206697211584,0.26899,0.5379,1.4022986355614608,-0.03067845730782753,-1.4876824043052448,32.71390988566277,73.59041339442314,0.03679520669721157,1.0726343534305025,32.71390988566277,-0.03067845730782753,-1.4876824043052448,-0.00062862,0.00050945,-7.82274327e-05,0.00019769269616671248,3.296287089083107e-08,0.00018155679797471388,3.90824021176641e-08,0.00062862,0.0011380700000000001,3.1797836348485546,-0.058102363531691806,0.04322321666366902,1.7340923971418324e-05,7.81648042353282e-05,3.90824021176641e-08,3.8224376229905504e-13,1.7340923971418324e-05,-0.058102363531691806,0.04322321666366902
137,-0.030257,0.028481,-0.0015654031639999997,0.01997689710229402,0.00039662593076978205,0.019915469634678013,0.0003990764178356432,0.030257,0.058738,1.5145995819603775,0.03638716202218972,-1.4327791451699126,0.35291919675754013,0.7981528356712864,0.0003990764178356432,0.00012489948675907024,0.35291919675754013,0.03638716202218972,-1.4327791451699126,-0.2754,0.27576,-0.006241399274999999,0.19288597487700726,0.037166044239343506,0.19278496891444494,0.03720499930425347,0.27576,0.55116,1.4296529344647113,0.03785580658082206,-1.4636282354728807,33.103918165791555,74.40999860850694,0.03720499930425347,1.0987918229211235,33.103918165791555,0.03785580658082206,-1.4636282354728807,-0.00049429,0.0001102,-0.00019089903730000002,0.00020967492781827124,7.521132913530469e-09,8.672446548425922e-05,4.396357535559726e-08,0.00049429,0.00060449,2.357411089362145,0.009582674170110736,0.026521942903642515,7.28848848841336e-05,8.792715071119454e-05,4.396357535559727e-08,2.6542990417378466e-12,7.28848848841336e-05,0.009582674170110736,0.026521942903642515
138,-0.031447,0.029491,-0.0011634242205000001,0.021189265384027337,0.0004476314115978932,0.021157301614286573,0.0004489849675147392,0.031447,0.060938000000000006,1.4841005306255233,0.025719857537854787,-1.471427011173192,0.3965448311474124,0.8979699350294785,0.00044898496751473926,0.0001576182483665369,0.3965448311474124,0.025719857537854787,-1.471427011173192,-0.28545,0.28394,-0.0026693998914999995,0.20389383620974952,0.04156557074854743,0.2038763614265946,0.041572696444328164,0.28545,0.5693900000000001,1.3999932774149781,0.023416364413880723,-1.502179195269221,36.860756639824096,83.14539288865635,0.04157269644432817,1.3618565081504777,36.860756639824096,0.023416364413880723,-1.502179195269221,-0.00047937,0.00015497,-0.0001787793374,0.00019794838969660562,7.221513502296201e-09,8.497948871519645e-05,3.918356498347924e-08,0.00047937,0.00063434,2.4216918396493536,0.00885240428352413,0.01416858006641597,6.392410296236607e-05,7.836712996695848e-05,3.918356498347924e-08,2.041728173037297e-12,6.392410296236607e-05,0.00885240428352413,0.01416858006641597
139,-0.030481,0.028615,-0.0003499493295000003,0.020177803569566083,0.00040702129235877627,0.020174768706450547,0.0004071437568919938,0.030481,0.059096,1.5106203157797657,-0.03808016211464484,-1.436559174618661,0.3641915624117915,0.8142875137839876,0.0004071437568919938,0.00013292135877005518,0.3641915624117915,-0.03808016211464484,-1.436559174618661,-0.27686,0.27727,0.004871576575000001,0.19525962996965296,0.0381025908375597,0.1951988494780635,0.038126323095885796,0.27727,0.55413,1.4200067881061387,-0.0392204939071326,-1.4682153253053112,34.13817599442939,76.25264619177159,0.038126323095885796,1.1678355014008337,34.13817599442939,-0.0392204939071326,-1.4682153253053112,-0.00043459,0.00012139,-0.0001614451245,0.00018118650923118392,6.7640229025614e-09,8.22436800159222e-05,3.28285511273819e-08,0.00043459,0.00055598,2.398578138317612,0.01615612593001225,-0.10695040517272014,5.2129056449641004e-05,6.565710225476382e-05,3.282855112738191e-08,1.3577421567749156e-12,5.2129056449641004e-05,0.01615612593001225,-0.10695040517272014
140,-0.029478,0.02753,-0.0014411897290000002,0.019442680847866146,0.0003759408107170059,0.019389193142495792,0.000378017838551981,0.029478,0.057008,1.5161489421473089,0.04276455075296686,-1.434643361858456,0.33236230681312084,0.756035677103962,0.000378017838551981,0.0001108110101731344,0.33236230681312084,0.04276455075296686,-1.434643361858456,-0.2672,0.267,-0.005385667879000004,0.1878730367895483,0.035267272534024084,0.1877958267215331,0.035296277952526975,0.2672,0.5342,1.4222370839691711,0.04314264491738962,-1.470430929731955,31.213311083215338,70.59255590505398,0.035296277952526996,0.977188193280684,31.213311083215338,0.04314264491738962,-1.470430929731955,-0.00077415,0.00041244,-0.00013667043079999998,0.00023241575738298364,3.533827762484833e-08,0.00018798478030108802,5.401708427990592e-08,0.00077415,0.00118659,3.3308843114467743,-0.03712114103219725,-0.024772589442712878,3.7357613310115186e-05,0.00010803416855981184,5.4017084279905915e-08,1.0737041260620764e-12,3.7357613310115186e-05,-0.03712114103219725,-0.024772589442712878
141,-0.031458,0.029604,-0.0012420537703499996,0.021165987821941366,0.00044645634291012957,0.021129513551194915,0.00044799904047857023,0.031458,0.061062,1.4862523906108267,0.03318254924496838,-1.4645205960104821,0.39463248505337556,0.8959980809571406,0.0004479990404785703,0.0001561473689639739,0.39463248505337556,0.03318254924496838,-1.4645205960104821,-0.28545,0.28446,-0.003571118132000005,0.2037099256296008,0.04148498091530479,0.2036786216452399,0.041497733800017485,0.28545,0.5699099999999999,1.4012572000002814,0.03099182681216249,-1.4957697240483137,36.712604607548926,82.99546760003496,0.04149773380001748,1.3512727444610533,36.712604607548926,0.03099182681216249,-1.4957697240483137,-0.00049056,9.527e-05,-0.0001785460941,0.00019794806141995594,7.304727301552605e-09,8.546769741576407e-05,3.918343501991865e-08,0.00049056,0.0005858300000000001,2.478225836014905,-0.006095646963861214,0.19030199886047638,6.37574154367321e-05,7.836687003983735e-05,3.918343501991867e-08,2.031087643836988e-12,6.37574154367321e-05,-0.006095646963861214,0.19030199886047638
142,-0.030414,0.028656,-0.00034487575600000014,0.02021124918229865,0.0004083756542218912,0.020208306564922535,0.00040849459350896785,0.030414,0.05907,1.5048055528718676,-0.03928373077039936,-1.4339279597550338,0.36482697070473596,0.8169891870179355,0.0004084945935089678,0.0001333910945613419,0.36482697070473596,-0.03928373077039936,-1.4339279597550338,-0.27659,0.27759,0.005411582561,0.19525973124715557,0.03809707742089691,0.19518472640270013,0.038126362646711424,0.27759,0.55418,1.4216448943516804,-0.03910864996431365,-1.4644285606593128,34.05324698512601,76.25272529342283,0.03812636264671141,1.1622384797185892,34.05324698512601,-0.03910864996431365,-1.4644285606593128,-0.00043459,0.00011766,-0.0001821004378,0.00020156425159025655,7.46757807218857e-09,8.641514955254414e-05,4.062814751914024e-08,0.00043459,0.00055225,2.156086689833485,0.0801267084497016,0.00444691824273713,6.632113889390333e-05,8.125629503828046e-05,4.0628147519140235e-08,2.197724219433552e-12,6.632113889390333e-05,0.0801267084497016,0.00444691824273713
143,-0.029534,0.027672,-0.0007672927095000002,0.01982577289718386,0.00039247253286865826,0.019810919536171416,0.00039306127097071006,0.029534,0.057206,1.489677106318268,-0.020191877452457787,-1.466083285376368,0.3505465061789616,0.7861225419414204,0.0003930612709707102,0.0001231041307070025,0.3505465061789616,-0.020191877452457787,-1.466083285376368,-0.26756,0.26688,0.0014872284300000054,0.19109297401561454,0.03651431286972934,0.19108718656605245,0.03651652471813233,0.26756,0.53444,1.4001561354010705,-0.023004410795647343,-1.4982330446621934,32.64448749432486,73.03304943626466,0.03651652471813233,1.067598469226402,32.64448749432486,-0.023004410795647343,-1.4982330446621934,-0.00070698,0.00047214,-0.0001520532378,0.00024000809497051376,3.448369852591181e-08,0.00018569786893206882,5.7603885651375156e-08,0.00070698,0.00117912,2.945650646020319,-0.10734128119167585,-0.01764316019851142,4.624037425092671e-05,0.00011520777130275034,5.760388565137517e-08,1.4064414042105056e-12,4.624037425092671e-05,-0.10734128119167585,-0.01764316019851142
144,-0.030451,0.028514,-0.000380516134,0.020237687876003534,0.00040941921803830616,0.020234110260604645,0.0004095640105665405,0.030451,0.058965000000000004,1.5046679337369715,-0.03697895800703229,-1.438514589401353,0.3656958209201125,0.8191280211330809,0.00040956401056654044,0.00013403064042908275,0.3656958209201125,-0.03697895800703229,-1.438514589401353,-0.27735,0.2773,0.004713174799399996,0.19598618347468058,0.03838837009628146,0.1959295028735628,0.038410584112971165,0.27735,0.55465,1.4151507778905792,-0.03839818398038067,-1.4702512927200058,34.334557648064965,76.82116822594232,0.03841058411297116,1.1814010956266126,34.334557648064965,-0.03839818398038067,-1.4702512927200058,-0.00040847,0.00018109,-0.00015988919200000002,0.00018122117236677495,7.276559595575496e-09,8.530275256740251e-05,3.284111331398836e-08,0.00040847,0.00058956,2.2539860804635694,0.049302570384007954,-0.03398977294595085,5.112910743682574e-05,6.568222662797673e-05,3.2841113313988366e-08,1.3061292883427203e-12,5.112910743682574e-05,0.049302570384007954,-0.03398977294595085
145,-0.029485,0.027908,-0.001513476385785,0.01963143016939807,0.000383102439725624,0.019573002828529504,0.00038539305049595273,0.029485,0.057393,1.5019282724476133,0.0409675908556385,-1.426992972563266,0.337613215873459,0.7707861009919055,0.00038539305049595273,0.00011438708986354448,0.337613215873459,0.0409675908556385,-1.426992972563266,-0.26824,0.2691,-0.0062276683565,0.18911618525520146,0.035726147672321136,0.18901361769015781,0.03576493152547968,0.2691,0.5373399999999999,1.4229347934279923,0.04175412306727298,-1.4613473319479555,31.52519545632627,71.52986305095936,0.03576493152547968,0.9972509431650571,31.52519545632627,0.04175412306727298,-1.4613473319479555,-0.00071071,0.0004796,-0.00010083590590000001,0.00020880938069175125,3.343347754619905e-08,0.0001828482363770541,4.3601357464872704e-08,0.00071071,0.00119031,3.403630611065146,-0.042565142769462376,-0.03510912543956879,2.0335759837347312e-05,8.720271492974542e-05,4.360135746487271e-08,5.217892247436458e-13,2.0335759837347312e-05,-0.042565142769462376,-0.03510912543956879
146,-0.029444,0.027616,-0.0009162624715000003,0.019855921081345575,0.00039341806507194445,0.019834769095503593,0.0003942576019886237,0.029444,0.05706,1.4828826061190545,0.004856418963230958,-1.4726766415043948,0.3502313467299609,0.7885152039772476,0.0003942576019886238,0.00012290465825952365,0.3502313467299609,0.004856418963230958,-1.4726766415043948,-0.26807,0.26755,-0.0007444369799999961,0.1913513244763486,0.03661477519243566,0.19134987638468873,0.03661532937885285,0.26807,0.53562,1.4009309877190528,0.007946483641035054,-1.5034621745968753,32.627218372827826,73.23065875770567,0.03661532937885283,1.0666429070961065,32.627218372827826,0.007946483641035054,-1.5034621745968753,-0.00066594,0.00045722,-9.98322206e-05,0.00021131314293870013,3.468677210870446e-08,0.00018624385119703806,4.465324437863152e-08,0.00066594,0.00112316,3.1514367291067296,-0.0627487397360652,0.0007449642038679372,1.993294453985413e-05,8.930648875726306e-05,4.465324437863153e-08,5.390961029875104e-13,1.993294453985413e-05,-0.0627487397360652,0.0007449642038679372
147,-0.030376,0.028619,-0.0003741095655000001,0.02020338184355184,0.00040803667994936143,0.020199917820361582,0.00040817663791636004,0.030376,0.058995,1.5035106614932825,-0.039465701359346655,-1.4338758785738694,0.3651762470135267,0.8163532758327201,0.00040817663791636004,0.00013363029874282568,0.3651762470135267,-0.039465701359346655,-1.4338758785738694,-0.2768,0.27772,0.005207812199999999,0.19521890270211179,0.03808329866430612,0.19514942650263187,0.03811041997221659,0.27772,0.55452,1.4226081396624701,-0.03924891678699741,-1.4643157530793558,34.10098920718448,76.22083994443318,0.03811041997221659,1.1653637800921064,34.10098920718448,-0.03924891678699741,-1.4643157530793558,-0.0004719,0.00012885,-0.0001990369707,0.00021653200298265497,7.2703926102478415e-09,8.52665972714277e-05,4.68861083156805e-08,0.0004719,0.0006007499999999999,2.1793545226559465,-0.02674657818691441,-0.04761049105733717,7.923143141086531e-05,9.3772216631361e-05,4.68861083156805e-08,3.136732747825385e-12,7.923143141086531e-05,-0.02674657818691441,-0.04761049105733717
148,-0.029676,0.027765,-0.0009533396600000004,0.01987883048122771,0.00039425904479405897,0.01985595741318104,0.0003951679013013879,0.029676,0.057441000000000006,1.4928443616451232,0.003501870911083032,-1.474181596500771,0.3507361448887537,0.7903358026027758,0.0003951679013013879,0.00012326100471248783,0.3507361448887537,0.003501870911083032,-1.474181596500771,-0.26997,0.26887,-0.0010521605249999998,0.1916934447040984,0.036745269700752856,0.19169055715071845,0.036746376742523235,0.26997,0.53884,1.408342368810424,0.006184328128822627,-1.5058056688484973,32.711400880586574,73.49275348504642,0.036746376742523214,1.0721809187903717,32.711400880586574,0.006184328128822627,-1.5058056688484973,-0.00069952,0.00040498,-0.00013098370809999998,0.00023287864832367863,3.707573305743758e-08,0.00019255059869405128,5.4232464845063584e-08,0.00069952,0.0011045,3.0037962047415157,-0.06348985159301945,-0.19557917458843388,3.4313463575252e-05,0.00010846492969012715,5.423246484506358e-08,1.0100204294015686e-12,3.4313463575252e-05,-0.06348985159301945,-0.19557917458843388
149,-0.029676,0.027852,-0.0006729524835,0.019948752723594438,0.00039749987018206773,0.0199373987817385,0.0003979527352271165,0.029676,0.057527999999999996,1.4876118026617593,-0.029482684851910496,-1.4562657537626404,0.3557300991940896,0.795905470454233,0.0003979527352271165,0.0001267658900954757,0.3557300991940896,-0.029482684851910496,-1.4562657537626404,-0.27034,0.26893,0.002249081735000006,0.19233657386470215,0.036988299277361324,0.19232342363155178,0.036993357646012026,0.27034,0.53927,1.4055569077058057,-0.0317607475508734,-1.488531523029247,33.12456183827137,73.98671529202409,0.03699335764601204,1.099208243738473,33.12456183827137,-0.0317607475508734,-1.488531523029247,-0.00073683,0.00047587,-0.0001446929361,0.00023394509936898686,3.379426376152646e-08,0.0001838321619345387,5.4730309518765134e-08,0.00073683,0.0012127,3.1495851034598696,0.0030373714737502258,0.00782203316358343,4.1872091514477374e-05,0.0001094606190375303,5.4730309518765153e-08,1.2071325601950824e-12,4.1872091514477374e-05,0.0030373714737502258,0.00782203316358343
150,-0.030343,0.028492,-0.0009740423084999995,0.020473011488540922,0.00041819544099118053,0.020449827407369007,0.00041914419940992855,0.030343,0.058835,1.4820975417799902,0.0060667738574986625,-1.47603210932034,0.3745514689028602,0.8382883988198573,0.00041914419940992866,0.00014051808688237143,0.3745514689028602,0.0060667738574986625,-1.47603210932034,-0.27616,0.2763,-0.0010070756625000002,0.19762675838946417,0.039055321430137645,0.1976241924212156,0.03905633563152765,0.2763,0.55246,1.3980900271384,0.009453957386383504,-1.5042173290603496,35.00522164536986,78.11267126305529,0.03905633563152765,1.2273724581163985,35.00522164536986,0.009453957386383504,-1.5042173290603496,-0.00050922,6.5418e-05,-0.0001925518778,0.00021169229440778735,7.737401867327187e-09,8.796250262087356e-05,4.481362751163332e-08,0.00050922,0.000574638,2.405472534673741,-0.0227940710270694,-0.02495745036697805,7.415245128861226e-05,8.962725502326664e-05,4.481362751163332e-08,2.747420443499284e-12,7.415245128861226e-05,-0.0227940710270694,-0.02495745036697805
151,-0.030096,0.028451,-0.0007473934380500004,0.020252346195236054,0.000409598929460452,0.02023855057706584,0.00041015752641169226,0.030096,0.058547,1.486050046244986,-0.021731534807180042,-1.467634495346462,0.367279333275493,0.8203150528233845,0.00041015752641169226,0.00013512429572594393,0.367279333275493,-0.021731534807180042,-1.467634495346462,-0.27539,0.27529,0.0017373689000000033,0.19582118387290784,0.0383429176026925,0.19581347656045664,0.03834593605338718,0.27539,0.5506800000000001,1.406334057191351,-0.024458546657088714,-1.4957066495617894,34.39664335388052,76.69187210677438,0.038345936053387195,1.1851868736125544,34.39664335388052,-0.024458546657088714,-1.4957066495617894,-0.00052041,0.00011766,-0.0001853894526,0.0002047417711513905,7.549943718880712e-09,8.689041212286148e-05,4.191919285420836e-08,0.00052041,0.00063807,2.541787135440953,-0.020305797590168144,0.0868329509085024,6.87384982706553e-05,8.383838570841671e-05,4.1919192854208357e-08,2.360863091795985e-12,6.87384982706553e-05,-0.020305797590168144,0.0868329509085024
152,-0.030118,0.028349,-0.0008190728465000002,0.020318029009429136,0.00041215142250013035,0.020301512813091796,0.00041282230282800396,0.030118,0.058467,1.4823288216599613,-0.012930796958357615,-1.4736808065091092,0.37020093118135894,0.8256446056560081,0.000412822302828004,0.00013726207412853963,0.37020093118135894,-0.012930796958357615,-1.4736808065091092,-0.27463,0.27546,0.0010552249549999927,0.19649905457291372,0.03861076494834327,0.1964962212062697,0.03861187844804893,0.27546,0.55009,1.401838805783092,-0.01596174268676876,-1.5019207312425034,34.705702299839295,77.22375689609785,0.03861187844804893,1.206371707761509,34.705702299839295,-0.01596174268676876,-1.5019207312425034,-0.00050922,7.2881e-05,-0.0001742121197,0.00019349287624727897,7.0896305080776915e-09,8.419994363464677e-05,3.7439493158444815e-08,0.00050922,0.000582101,2.631724794608096,-0.06827442856315383,0.06724122241269992,6.069972530073426e-05,7.487898631688965e-05,3.743949315844482e-08,1.840941877286293e-12,6.069972530073426e-05,-0.06827442856315383,0.06724122241269992
153,-0.030519,0.028567,-0.0007518613750000004,0.020506140904542676,0.0004199365192697413,0.020492352702160415,0.00042050181479695825,0.030519,0.059086,1.4882858818764482,-0.01894282660528432,-1.4692850475450296,0.37705089371418,0.8410036295939167,0.00042050181479695836,0.00014238747890854276,0.37705089371418,-0.01894282660528432,-1.4692850475450296,-0.2781,0.27678,0.001656184364500003,0.198034830754453,0.039215051245295625,0.19802790521867272,0.03921779419194484,0.2781,0.55488,1.4042984203360735,-0.02183093873303008,-1.4970145701057038,35.22794112681881,78.43558838388968,0.03921779419194484,1.2429645006884953,35.22794112681881,-0.02183093873303008,-1.4970145701057038,-0.00050549,0.00014751,-0.00017972895859999998,0.00019914720618564147,7.357111172105886e-09,8.577360416879943e-05,3.96596097315464e-08,0.00050549,0.000653,2.5382731180712184,-0.039916458852804634,0.0012594804159582473,6.460499711888101e-05,7.931921946309278e-05,3.965960973154639e-08,2.085461774083729e-12,6.460499711888101e-05,-0.039916458852804634,0.0012594804159582473
154,-0.029497,0.027915,-0.0014460609494999998,0.019473776012583127,0.00037713685991858916,0.019420011841360683,0.000379227952188258,0.029497,0.057412,1.5147036702558503,0.04161935996995456,-1.4273565299455748,0.3352524736060099,0.7584559043765156,0.00037922795218825776,0.00011268476966733823,0.3352524736060099,0.04161935996995456,-1.4273565299455748,-0.26878,0.27042,-0.005629039444999998,0.18768589927906557,0.03519431070311818,0.18760146775310202,0.03522599678819154,0.27042,0.5392,1.440811488975627,0.0412206012497665,-1.4617452909277513,31.319851473393104,70.4519935763831,0.03522599678819155,0.98345426255992,31.319851473393104,0.0412206012497665,-1.4617452909277513,-0.00081892,0.00047587,-0.00013259940209999998,0.0002273102963468318,3.4087369388007014e-08,0.00018462765065939342,5.16699708252845e-08,0.00081892,0.00129479,3.602652467402909,-0.08473061905528798,0.191745028806368,3.5165202874554964e-05,0.000103339941650569,5.16699708252845e-08,9.389203127000571e-13,3.5165202874554964e-05,-0.08473061905528798,0.191745028806368
